barcode	manifest	individual	diagnosis	sex	total_counts	total_features_by_counts	pc_mito	pc_ribo	is_singlet	clusters	partitions	Allan2019_ML1	Allan2019_ML2	Zeisel2018_ML4	Zeisel2018_ML5	allan_celltype	allan_layer	allan_cluster_gene_1	allan_cluster_gene_2	cluster_celltype
fonij_1_Teinh_122	fonij	1	Cases	F	1423	997	0	0.0209459459459459	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_123	fonij	1	Cases	F	1444	998	0	0.00528401585204756	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_124	fonij	1	Cases	F	2664	1568	0	0.0490974729241877	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_125	fonij	1	Cases	F	1087	756	0	0.0266429840142096	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_126	fonij	1	Cases	F	980	739	0	0.0195121951219512	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_127	fonij	1	Cases	F	2269	1254	0	0.0106247343816405	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_128	fonij	1	Cases	F	2042	1269	0	0.0283687943262411	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_129	fonij	1	Cases	F	2179	1364	0	0.00706401766004415	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_130	fonij	1	Cases	F	3150	1743	0	0.032781862745098	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_131	fonij	1	Cases	F	3825	1794	0	0.0161779575328615	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_132	fonij	1	Cases	F	2597	1356	0	0.0115542303391726	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_133	fonij	1	Cases	F	1736	1152	0	0.0149336283185841	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_134	fonij	1	Cases	F	3018	1763	0	0.0291106845809341	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_135	fonij	1	Cases	F	1631	947	0	0.00594530321046373	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_136	fonij	1	Cases	F	1025	671	0	0.0113960113960114	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_137	fonij	1	Cases	F	3702	1865	0	0.0357608979378752	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_138	fonij	1	Cases	F	4269	1987	0	0.0157570221511761	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_139	fonij	1	Cases	F	2882	1620	0	0.0113107119095143	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_140	fonij	1	Cases	F	2013	1294	0	0.026416906820365	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_141	fonij	1	Cases	F	2158	1158	0	0.00897263346792283	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_142	fonij	1	Cases	F	2708	1623	0	0.0624556422995032	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_143	fonij	1	Cases	F	2813	1595	0	0.0212912087912088	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_144	fonij	1	Cases	F	1684	1077	0	0.0126436781609195	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_145	fonij	1	Cases	F	1152	775	0	0.0252525252525253	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_146	fonij	1	Cases	F	1323	972	0	0.0298398835516739	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_147	fonij	1	Cases	F	2880	1565	0	0.0283144570286476	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_148	fonij	1	Cases	F	2047	1186	0	0.00662878787878788	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_149	fonij	1	Cases	F	1668	1106	0	0.00924321201617562	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_150	fonij	1	Cases	F	1122	653	0	0.00861326442721792	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_151	fonij	1	Cases	F	3316	1803	0	0.0224751897256276	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_152	fonij	1	Cases	F	1144	750	0	0.00583819849874896	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_153	fonij	1	Cases	F	1232	864	0	0.026835043409629	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_154	fonij	1	Cases	F	5441	2548	0	0.0169282313524951	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_155	fonij	1	Cases	F	2175	1180	0	0.0080681308830121	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_156	fonij	1	Cases	F	1531	899	0	0.0131909547738693	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_157	fonij	1	Cases	F	3788	1953	0	0.0421133231240429	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_158	fonij	1	Cases	F	4938	2335	0	0.0412189880836101	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_159	fonij	1	Cases	F	3233	1759	0	0.0248815165876777	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_160	fonij	1	Cases	F	4156	2040	0	0.0492485549132948	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_161	fonij	1	Cases	F	1798	1178	0	0.0424731182795699	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_162	fonij	1	Cases	F	4181	2115	0	0.0438090846207056	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_163	fonij	1	Cases	F	4178	2083	0	0.0122345337026777	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_164	fonij	1	Cases	F	3880	1980	0	0.0503847108463639	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_165	fonij	1	Cases	F	819	632	0	0.0136674259681093	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_166	fonij	1	Cases	F	2747	1452	0	0.0566901408450704	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_167	fonij	1	Cases	F	3646	1883	0	0.0621364357482813	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_168	fonij	1	Cases	F	887	690	0	0.0129171151776103	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_169	fonij	1	Cases	F	2731	1544	0	0.0646643109540636	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_170	fonij	1	Cases	F	4597	2120	0	0.0564601395643899	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_171	fonij	1	Cases	F	2652	1684	0	0.0224719101123595	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_172	fonij	1	Cases	F	2590	1439	0	0.0682072307118897	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_173	fonij	1	Cases	F	4026	1977	0	0.0194617972128784	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_174	fonij	1	Cases	F	2853	1643	0	0.0415967796041597	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_176	fonij	1	Cases	F	5047	2292	0	0.0308192955589587	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_177	fonij	1	Cases	F	4258	2081	0	0.0340290381125227	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_178	fonij	1	Cases	F	1166	851	0	0.0405629139072848	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_179	fonij	1	Cases	F	2017	1338	0	0.0118708452041785	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_180	fonij	1	Cases	F	1078	745	0	0.0168888888888889	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_181	fonij	1	Cases	F	2944	1625	0	0.039564787339268	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_182	fonij	1	Cases	F	3675	1840	0	0.0274623712701347	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_183	fonij	1	Cases	F	2484	1416	0	0.0338331410995771	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_184	fonij	1	Cases	F	734	591	0	0.0315789473684211	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_185	fonij	1	Cases	F	2820	1532	0	0.0413958262059528	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_186	fonij	1	Cases	F	3266	1790	0	0.0506478209658422	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_187	fonij	1	Cases	F	2596	1572	0	0.0528064992614476	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_189	fonij	1	Cases	F	1238	886	0	0.0236593059936909	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_190	fonij	1	Cases	F	1675	937	0	0.0109383995394358	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_191	fonij	1	Cases	F	2242	1450	0	0.0144312393887946	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_192	fonij	1	Cases	F	2824	1581	0	0.030952380952381	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_193	fonij	1	Cases	F	2188	1386	0	0.0333919156414763	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_194	fonij	1	Cases	F	3582	1811	0	0.0326762084796111	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_195	fonij	1	Cases	F	3135	1851	0	0.0324854428440086	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_196	fonij	1	Cases	F	1936	1217	0	0.046046046046046	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_197	fonij	1	Cases	F	2964	1681	0	0.0149253731343284	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_198	fonij	1	Cases	F	410	338	0	0.0211764705882353	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_199	fonij	1	Cases	F	1556	1110	0	0.0316301703163017	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_200	fonij	1	Cases	F	1585	863	0	0.0128597672994489	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_201	fonij	1	Cases	F	2934	1619	0	0.0381704508061862	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_202	fonij	1	Cases	F	1966	1261	0	0.0225048923679061	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_203	fonij	1	Cases	F	3880	1877	0	0.0284715284715285	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_204	fonij	1	Cases	F	458	369	0	0.0104384133611691	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_205	fonij	1	Cases	F	2383	1450	0	0.0329000812347685	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_206	fonij	1	Cases	F	4617	2158	0	0.00537523258217904	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_207	fonij	1	Cases	F	5359	2357	0	0.0201086956521739	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_208	fonij	1	Cases	F	1085	773	0	0.0497335701598579	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_209	fonij	1	Cases	F	5572	2284	0	0.0240837696335079	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_210	fonij	1	Cases	F	2707	1612	0	0.011243851018974	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_211	fonij	1	Cases	F	7701	2728	0	0.0186069901936133	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_212	fonij	1	Cases	F	2218	1349	0	0.0248149760557249	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_213	fonij	1	Cases	F	2881	1740	0	0.0460722572091482	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_214	fonij	1	Cases	F	3063	1586	0	0.0337859172718661	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_215	fonij	1	Cases	F	2037	1267	0	0.0279488394126007	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_216	fonij	1	Cases	F	3104	1801	0	0.0419645632576935	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_217	fonij	1	Cases	F	2975	1773	0	0.0336243129647591	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_218	fonij	1	Cases	F	3121	1763	0	0.0138888888888889	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_219	fonij	1	Cases	F	2735	1669	0	0.0270833333333333	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_220	fonij	1	Cases	F	2909	1640	0	0.0569931215198166	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_221	fonij	1	Cases	F	3885	1959	0	0.0218308112130985	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_222	fonij	1	Cases	F	2595	1544	0	0.0437685459940653	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_223	fonij	1	Cases	F	3610	1937	0	0.0219427348140219	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_224	fonij	1	Cases	F	4004	2047	0	0.0450060168471721	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_225	fonij	1	Cases	F	3557	1865	0	0.00862301266504985	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_226	fonij	1	Cases	F	2117	1248	0	0.0414389799635701	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_227	fonij	1	Cases	F	2177	1394	0	0.00784655623365301	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_228	fonij	1	Cases	F	6126	2556	0	0.0368329922871085	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_229	fonij	1	Cases	F	2625	1581	0	0.0341409691629956	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_231	fonij	1	Cases	F	1238	918	0	0.00465477114041893	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_232	fonij	1	Cases	F	3533	1963	0	0.0310965630114566	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_233	fonij	1	Cases	F	2463	1507	0	0.0359937402190923	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_234	fonij	1	Cases	F	3406	1824	0	0.0476055539812978	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_235	fonij	1	Cases	F	1908	1242	0	0.0394605394605395	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_236	fonij	1	Cases	F	2821	1636	0	0.0308536167295166	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_237	fonij	1	Cases	F	974	745	0	0.047713717693837	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_238	fonij	1	Cases	F	2926	1759	0	0.0387266163439449	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_239	fonij	1	Cases	F	11115	3356	0	0.0191617814331963	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_240	fonij	1	Cases	F	993	772	0	0.0408163265306122	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_241	fonij	1	Cases	F	2525	1554	0	0.0420168067226891	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_242	fonij	1	Cases	F	1692	1083	0	0.00677200902934537	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_243	fonij	1	Cases	F	3001	1645	0	0.0289110183103116	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_244	fonij	1	Cases	F	3426	1919	0	0.0433081866443141	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_245	fonij	1	Cases	F	2397	1449	0	0.0250403877221325	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
fonij_1_Teinh_246	fonij	1	Cases	F	3240	1802	0	0.0333631218349717	TRUE	3	1	GABAergic	Inh L1 SST NMBR	Telencephalon inhibitory interneurons	TEINH15	Inh	L1	SST	NMBR	IN-SST
